image_path,x_tl,y_tl,xbr,ybr
img/WOMEN/Blouses_Shirts/id_00003080/02_2_side.jpg,108,59,137,220
img/WOMEN/Blouses_Shirts/id_00003080/02_3_back.jpg,45,67,202,232
img/WOMEN/Blouses_Shirts/id_00003080/02_7_additional.jpg,85,58,194,256
img/WOMEN/Blouses_Shirts/id_00003080/03_1_front.jpg,50,63,196,212
img/WOMEN/Blouses_Shirts/id_00003080/03_2_side.jpg,103,57,170,237
img/WOMEN/Blouses_Shirts/id_00003080/03_3_back.jpg,42,70,199,227
img/WOMEN/Blouses_Shirts/id_00003080/03_7_additional.jpg,1,71,256,256
img/WOMEN/Dresses/id_00003081/03_1_front.jpg,76,54,198,256
img/WOMEN/Dresses/id_00003081/03_3_back.jpg,87,42,203,256
img/WOMEN/Dresses/id_00003081/03_4_full.jpg,118,32,197,162
img/WOMEN/Dresses/id_00003081/03_7_additional.jpg,117,43,190,256
img/WOMEN/Dresses/id_00003081/04_1_front.jpg,74,53,196,256
img/WOMEN/Dresses/id_00003081/04_3_back.jpg,99,40,194,256
img/WOMEN/Dresses/id_00003081/04_4_full.jpg,112,34,196,163
img/WOMEN/Dresses/id_00003081/04_7_additional.jpg,126,48,175,256
img/WOMEN/Blouses_Shirts/id_00003082/04_1_front.jpg,61,33,175,226
img/WOMEN/Blouses_Shirts/id_00003082/04_2_side.jpg,107,39,135,241
img/WOMEN/Blouses_Shirts/id_00003082/04_7_additional.jpg,37,45,203,252
img/WOMEN/Blouses_Shirts/id_00003082/05_1_front.jpg,48,41,186,213
img/WOMEN/Blouses_Shirts/id_00003082/05_2_side.jpg,108,45,139,256
img/WOMEN/Blouses_Shirts/id_00003082/05_3_back.jpg,49,56,206,249
img/WOMEN/Blouses_Shirts/id_00003082/05_7_additional.jpg,103,30,162,113
img/WOMEN/Blouses_Shirts/id_00003082/06_1_front.jpg,84,32,198,207
img/WOMEN/Blouses_Shirts/id_00003082/06_3_back.jpg,52,42,218,251
img/WOMEN/Blouses_Shirts/id_00003082/06_7_additional.jpg,66,39,203,245
img/MEN/Pants/id_00003083/01_1_front.jpg,93,112,160,231
img/MEN/Pants/id_00003083/01_2_side.jpg,82,5,182,228
img/MEN/Pants/id_00003083/01_3_back.jpg,80,1,198,238
img/MEN/Pants/id_00003083/01_6_flat.jpg,55,1,200,256
img/MEN/Pants/id_00003083/01_7_additional.jpg,1,7,256,256
img/WOMEN/Tees_Tanks/id_00003084/01_1_front.jpg,109,32,168,149
img/WOMEN/Tees_Tanks/id_00003084/01_3_back.jpg,70,38,212,256
img/WOMEN/Tees_Tanks/id_00003084/01_7_additional.jpg,51,43,194,254
img/WOMEN/Blouses_Shirts/id_00003085/01_1_front.jpg,81,86,205,172
img/WOMEN/Blouses_Shirts/id_00003085/01_2_side.jpg,98,95,168,187
img/WOMEN/Blouses_Shirts/id_00003085/01_3_back.jpg,78,100,181,180
img/WOMEN/Blouses_Shirts/id_00003085/01_7_additional.jpg,86,95,174,189
img/WOMEN/Pants/id_00003086/02_1_front.jpg,103,92,163,235
img/WOMEN/Pants/id_00003086/02_2_side.jpg,103,16,152,236
img/WOMEN/Pants/id_00003086/02_3_back.jpg,86,2,160,232
img/WOMEN/Pants/id_00003086/02_7_additional.jpg,83,12,169,229
img/WOMEN/Shorts/id_00003087/05_1_front.jpg,57,164,188,240
img/WOMEN/Shorts/id_00003087/05_2_side.jpg,124,8,158,94
img/WOMEN/Shorts/id_00003087/05_3_back.jpg,77,7,179,88
img/WOMEN/Shorts/id_00003087/05_4_full.jpg,90,100,167,147
img/WOMEN/Shorts/id_00003087/05_7_additional.jpg,15,63,238,223
img/WOMEN/Shorts/id_00003087/06_1_front.jpg,50,159,181,247
img/WOMEN/Shorts/id_00003087/06_2_side.jpg,117,6,161,91
img/WOMEN/Shorts/id_00003087/06_3_back.jpg,74,5,184,90
img/WOMEN/Shorts/id_00003087/06_7_additional.jpg,80,6,175,89
img/WOMEN/Shorts/id_00003087/07_1_front.jpg,92,137,256,256
img/WOMEN/Shorts/id_00003087/07_2_side.jpg,121,9,138,93
img/WOMEN/Shorts/id_00003087/07_3_back.jpg,78,10,181,91
img/WOMEN/Shorts/id_00003087/07_4_full.jpg,99,97,171,147
img/WOMEN/Shorts/id_00003087/07_7_additional.jpg,17,1,256,256
img/WOMEN/Dresses/id_00003088/02_1_front.jpg,65,39,174,256
img/WOMEN/Dresses/id_00003088/02_2_side.jpg,121,43,141,256
img/WOMEN/Dresses/id_00003088/02_3_back.jpg,74,34,169,235
img/WOMEN/Dresses/id_00003088/02_7_additional.jpg,75,30,164,161
img/WOMEN/Blouses_Shirts/id_00003089/01_1_front.jpg,54,61,188,223
img/WOMEN/Blouses_Shirts/id_00003089/01_2_side.jpg,85,47,144,218
img/WOMEN/Blouses_Shirts/id_00003089/01_4_full.jpg,90,45,170,131
img/WOMEN/Blouses_Shirts/id_00003089/01_7_additional.jpg,77,44,213,256
img/WOMEN/Dresses/id_00003090/01_1_front.jpg,122,32,180,155
img/WOMEN/Dresses/id_00003090/01_3_back.jpg,37,38,239,253
img/WOMEN/Dresses/id_00003090/01_7_additional.jpg,36,44,206,252
img/WOMEN/Cardigans/id_00003091/01_1_front.jpg,69,45,226,249
img/WOMEN/Cardigans/id_00003091/01_3_back.jpg,59,49,208,255
img/WOMEN/Cardigans/id_00003091/01_7_additional.jpg,87,42,195,249
img/WOMEN/Shorts/id_00003092/01_1_front.jpg,61,141,189,241
img/WOMEN/Shorts/id_00003092/01_2_side.jpg,96,13,156,120
img/WOMEN/Shorts/id_00003092/01_3_back.jpg,85,9,191,119
img/WOMEN/Shorts/id_00003092/01_7_additional.jpg,1,1,214,256
img/WOMEN/Tees_Tanks/id_00003093/01_1_front.jpg,60,49,178,223
img/WOMEN/Tees_Tanks/id_00003093/01_2_side.jpg,120,42,144,222
img/WOMEN/Tees_Tanks/id_00003093/01_3_back.jpg,79,39,199,237
img/WOMEN/Tees_Tanks/id_00003093/01_7_additional.jpg,1,1,256,256
img/WOMEN/Graphic_Tees/id_00003094/01_1_front.jpg,76,49,179,220
img/WOMEN/Graphic_Tees/id_00003094/01_2_side.jpg,114,50,143,240
img/WOMEN/Graphic_Tees/id_00003094/01_3_back.jpg,64,36,162,242
img/WOMEN/Graphic_Tees/id_00003094/01_4_full.jpg,103,38,175,124
img/WOMEN/Graphic_Tees/id_00003094/01_7_additional.jpg,1,1,256,256
img/WOMEN/Tees_Tanks/id_00003095/01_1_front.jpg,50,53,188,184
img/WOMEN/Tees_Tanks/id_00003095/01_2_side.jpg,72,49,181,193
img/WOMEN/Tees_Tanks/id_00003095/01_3_back.jpg,75,44,153,189
img/WOMEN/Tees_Tanks/id_00003095/01_4_full.jpg,89,37,167,109
img/WOMEN/Tees_Tanks/id_00003095/01_7_additional.jpg,1,1,256,256
img/WOMEN/Pants/id_00003096/03_1_front.jpg,86,94,160,213
img/WOMEN/Pants/id_00003096/03_2_side.jpg,104,1,162,203
img/WOMEN/Pants/id_00003096/03_7_additional.jpg,89,1,175,196
img/WOMEN/Pants/id_00003096/04_1_front.jpg,106,96,161,207
img/WOMEN/Pants/id_00003096/04_2_side.jpg,81,1,175,197
img/WOMEN/Pants/id_00003096/04_7_additional.jpg,86,1,171,203
img/WOMEN/Cardigans/id_00003097/05_1_front.jpg,70,1,256,256
img/WOMEN/Cardigans/id_00003097/05_2_side.jpg,80,42,168,256
img/WOMEN/Cardigans/id_00003097/05_3_back.jpg,67,42,182,238
img/WOMEN/Cardigans/id_00003097/05_4_full.jpg,67,31,168,170
img/WOMEN/Cardigans/id_00003097/05_7_additional.jpg,1,67,256,256
img/WOMEN/Denim/id_00003098/02_1_front.jpg,93,90,164,221
img/WOMEN/Denim/id_00003098/02_2_side.jpg,101,1,157,220
img/WOMEN/Denim/id_00003098/02_3_back.jpg,69,1,191,210
img/WOMEN/Denim/id_00003098/02_7_additional.jpg,85,1,179,211
img/WOMEN/Blouses_Shirts/id_00003099/01_1_front.jpg,102,45,194,178
img/WOMEN/Blouses_Shirts/id_00003099/01_2_side.jpg,110,57,140,239
img/WOMEN/Blouses_Shirts/id_00003099/01_3_back.jpg,68,50,205,246
img/WOMEN/Blouses_Shirts/id_00003099/01_7_additional.jpg,46,3,213,246
img/WOMEN/Pants/id_00003100/04_1_front.jpg,78,83,170,234
img/WOMEN/Pants/id_00003100/04_2_side.jpg,118,1,152,232
img/WOMEN/Pants/id_00003100/04_3_back.jpg,78,1,174,239
img/WOMEN/Pants/id_00003100/04_7_additional.jpg,97,1,191,226
img/WOMEN/Pants/id_00003100/05_1_front.jpg,105,79,154,233
img/WOMEN/Pants/id_00003100/05_2_side.jpg,76,1,138,236
img/WOMEN/Pants/id_00003100/05_3_back.jpg,92,1,164,236
img/WOMEN/Pants/id_00003100/05_7_additional.jpg,105,1,176,224
img/WOMEN/Pants/id_00003100/06_1_front.jpg,103,84,168,235
img/WOMEN/Pants/id_00003100/06_2_side.jpg,101,1,127,235
img/WOMEN/Pants/id_00003100/06_3_back.jpg,82,1,144,236
img/WOMEN/Pants/id_00003100/06_7_additional.jpg,92,1,165,226
img/WOMEN/Pants/id_00003100/07_1_front.jpg,99,79,166,234
img/WOMEN/Pants/id_00003100/07_2_side.jpg,92,1,135,235
img/WOMEN/Pants/id_00003100/07_3_back.jpg,98,1,177,236
img/WOMEN/Pants/id_00003100/07_7_additional.jpg,92,1,169,227
img/WOMEN/Rompers_Jumpsuits/id_00003101/03_1_front.jpg,61,49,195,235
img/WOMEN/Rompers_Jumpsuits/id_00003101/03_2_side.jpg,85,49,149,238
img/WOMEN/Rompers_Jumpsuits/id_00003101/03_3_back.jpg,63,45,201,240
img/WOMEN/Rompers_Jumpsuits/id_00003101/03_4_full.jpg,90,38,176,151
img/WOMEN/Rompers_Jumpsuits/id_00003101/03_7_additional.jpg,67,38,176,235
img/WOMEN/Blouses_Shirts/id_00003102/01_1_front.jpg,75,51,225,246
img/WOMEN/Blouses_Shirts/id_00003102/01_2_side.jpg,109,45,164,247
img/WOMEN/Blouses_Shirts/id_00003102/01_3_back.jpg,59,39,186,241
img/WOMEN/Blouses_Shirts/id_00003102/01_7_additional.jpg,104,29,177,110
img/WOMEN/Dresses/id_00003103/03_4_full.jpg,106,31,142,173
img/WOMEN/Dresses/id_00003103/03_7_additional.jpg,70,42,176,256
img/MEN/Shorts/id_00003104/05_1_front.jpg,105,107,169,169
img/MEN/Shorts/id_00003104/05_2_side.jpg,116,1,144,102
img/MEN/Shorts/id_00003104/05_3_back.jpg,69,5,193,101
img/MEN/Shorts/id_00003104/05_4_full.jpg,1,1,230,256
img/MEN/Shorts/id_00003104/05_7_additional.jpg,68,1,195,91
img/MEN/Shorts/id_00003104/06_1_front.jpg,105,107,172,168
img/MEN/Shorts/id_00003104/06_2_side.jpg,109,25,117,112
img/MEN/Shorts/id_00003104/06_3_back.jpg,65,18,203,102
img/MEN/Shorts/id_00003104/06_7_additional.jpg,29,18,225,197
img/WOMEN/Tees_Tanks/id_00003105/02_1_front.jpg,67,54,203,256
img/WOMEN/Tees_Tanks/id_00003105/02_2_side.jpg,75,58,163,248
img/WOMEN/Tees_Tanks/id_00003105/02_3_back.jpg,48,52,212,251
img/WOMEN/Tees_Tanks/id_00003105/02_4_full.jpg,93,37,173,143
img/WOMEN/Tees_Tanks/id_00003105/02_7_additional.jpg,1,50,256,256
img/MEN/Shorts/id_00003106/15_2_side.jpg,116,23,129,110
img/MEN/Shorts/id_00003106/15_3_back.jpg,70,5,197,112
img/MEN/Shorts/id_00003106/15_4_full.jpg,74,161,187,248
img/MEN/Shorts/id_00003106/15_7_additional.jpg,29,1,256,256
img/WOMEN/Tees_Tanks/id_00003107/02_1_front.jpg,71,51,207,224
img/WOMEN/Tees_Tanks/id_00003107/02_3_back.jpg,57,41,202,239
img/WOMEN/Tees_Tanks/id_00003107/02_7_additional.jpg,92,44,145,238
img/WOMEN/Graphic_Tees/id_00003108/01_1_front.jpg,40,57,186,181
img/WOMEN/Graphic_Tees/id_00003108/01_2_side.jpg,96,49,204,182
img/WOMEN/Graphic_Tees/id_00003108/01_3_back.jpg,52,55,202,194
img/WOMEN/Graphic_Tees/id_00003108/01_7_additional.jpg,1,1,256,256
img/WOMEN/Sweaters/id_00003109/01_1_front.jpg,101,32,201,186
img/WOMEN/Sweaters/id_00003109/01_2_side.jpg,111,33,157,200
img/WOMEN/Sweaters/id_00003109/01_3_back.jpg,83,17,208,186
img/WOMEN/Sweaters/id_00003109/01_7_additional.jpg,1,2,256,256
img/WOMEN/Dresses/id_00003110/02_1_front.jpg,88,34,166,156
img/WOMEN/Dresses/id_00003110/02_2_side.jpg,95,54,157,256
img/WOMEN/Dresses/id_00003110/02_3_back.jpg,92,27,210,256
img/WOMEN/Dresses/id_00003110/02_7_additional.jpg,1,13,168,256
img/WOMEN/Pants/id_00003111/02_1_front.jpg,102,88,161,242
img/WOMEN/Pants/id_00003111/02_2_side.jpg,95,3,147,231
img/WOMEN/Pants/id_00003111/02_3_back.jpg,79,1,173,246
img/WOMEN/Pants/id_00003111/02_7_additional.jpg,87,2,169,237
img/WOMEN/Blouses_Shirts/id_00003112/06_1_front.jpg,62,56,193,240
img/WOMEN/Blouses_Shirts/id_00003112/06_3_back.jpg,47,55,211,251
img/WOMEN/Blouses_Shirts/id_00003112/06_4_full.jpg,82,36,185,143
img/WOMEN/Blouses_Shirts/id_00003112/06_7_additional.jpg,106,49,159,256
img/WOMEN/Blouses_Shirts/id_00003112/07_1_front.jpg,64,51,218,245
img/WOMEN/Blouses_Shirts/id_00003112/07_2_side.jpg,102,39,155,245
img/WOMEN/Blouses_Shirts/id_00003112/07_3_back.jpg,39,46,213,253
img/WOMEN/Blouses_Shirts/id_00003112/07_7_additional.jpg,73,32,145,132
img/WOMEN/Blouses_Shirts/id_00003112/08_1_front.jpg,56,47,216,252
img/WOMEN/Blouses_Shirts/id_00003112/08_2_side.jpg,119,40,154,242
img/WOMEN/Blouses_Shirts/id_00003112/08_4_full.jpg,89,31,163,133
img/WOMEN/Blouses_Shirts/id_00003112/08_7_additional.jpg,40,47,222,256
img/WOMEN/Blouses_Shirts/id_00003113/02_1_front.jpg,62,41,212,243
img/WOMEN/Blouses_Shirts/id_00003113/02_2_side.jpg,125,12,187,242
img/WOMEN/Blouses_Shirts/id_00003113/02_3_back.jpg,55,28,194,238
img/WOMEN/Blouses_Shirts/id_00003113/02_7_additional.jpg,1,13,256,256
img/WOMEN/Tees_Tanks/id_00003114/02_1_front.jpg,78,32,162,150
img/WOMEN/Tees_Tanks/id_00003114/02_2_side.jpg,111,1,163,236
img/WOMEN/Tees_Tanks/id_00003114/02_3_back.jpg,38,12,187,235
img/WOMEN/Tees_Tanks/id_00003114/02_7_additional.jpg,76,38,197,235
img/WOMEN/Tees_Tanks/id_00003114/03_1_front.jpg,59,42,177,235
img/WOMEN/Tees_Tanks/id_00003114/03_2_side.jpg,97,36,149,252
img/WOMEN/Tees_Tanks/id_00003114/03_3_back.jpg,57,13,199,241
img/WOMEN/Tees_Tanks/id_00003114/03_7_additional.jpg,103,27,163,152
img/WOMEN/Tees_Tanks/id_00003114/04_1_front.jpg,111,35,173,115
img/WOMEN/Tees_Tanks/id_00003114/04_2_side.jpg,60,36,185,225
img/WOMEN/Tees_Tanks/id_00003114/04_3_back.jpg,71,28,201,223
img/WOMEN/Tees_Tanks/id_00003114/04_7_additional.jpg,99,39,164,234
img/WOMEN/Tees_Tanks/id_00003114/05_1_front.jpg,62,51,200,228
img/WOMEN/Tees_Tanks/id_00003114/05_2_side.jpg,122,34,182,247
img/WOMEN/Tees_Tanks/id_00003114/05_3_back.jpg,40,45,174,225
img/WOMEN/Tees_Tanks/id_00003114/05_7_additional.jpg,60,38,137,151
img/WOMEN/Tees_Tanks/id_00003114/06_1_front.jpg,61,61,181,219
img/WOMEN/Tees_Tanks/id_00003114/06_3_back.jpg,70,34,213,238
img/WOMEN/Tees_Tanks/id_00003114/06_4_full.jpg,120,35,193,146
img/WOMEN/Tees_Tanks/id_00003114/06_7_additional.jpg,108,47,202,238
img/WOMEN/Blouses_Shirts/id_00003115/01_1_front.jpg,70,54,195,217
img/WOMEN/Blouses_Shirts/id_00003115/01_2_side.jpg,109,47,162,229
img/WOMEN/Blouses_Shirts/id_00003115/01_3_back.jpg,62,41,205,234
img/WOMEN/Blouses_Shirts/id_00003115/01_7_additional.jpg,101,36,157,121
img/WOMEN/Blouses_Shirts/id_00003115/02_1_front.jpg,59,53,184,213
img/WOMEN/Blouses_Shirts/id_00003115/02_2_side.jpg,112,50,153,243
img/WOMEN/Blouses_Shirts/id_00003115/02_3_back.jpg,54,42,204,239
img/WOMEN/Blouses_Shirts/id_00003115/02_7_additional.jpg,97,33,177,129
img/WOMEN/Tees_Tanks/id_00003116/02_1_front.jpg,64,63,206,186
img/WOMEN/Tees_Tanks/id_00003116/02_2_side.jpg,82,59,184,180
img/WOMEN/Tees_Tanks/id_00003116/02_3_back.jpg,64,62,195,189
img/WOMEN/Tees_Tanks/id_00003116/02_4_full.jpg,89,41,167,117
img/WOMEN/Tees_Tanks/id_00003116/03_1_front.jpg,64,65,184,184
img/WOMEN/Tees_Tanks/id_00003116/03_2_side.jpg,94,63,178,183
img/WOMEN/Tees_Tanks/id_00003116/03_3_back.jpg,67,60,192,192
img/WOMEN/Tees_Tanks/id_00003116/03_4_full.jpg,87,41,171,117
img/WOMEN/Tees_Tanks/id_00003117/01_1_front.jpg,69,56,177,176
img/WOMEN/Tees_Tanks/id_00003117/01_2_side.jpg,108,57,160,171
img/WOMEN/Tees_Tanks/id_00003117/01_3_back.jpg,65,51,179,186
img/WOMEN/Tees_Tanks/id_00003117/01_7_additional.jpg,87,41,154,107
img/WOMEN/Blouses_Shirts/id_00003118/01_1_front.jpg,34,59,186,194
img/WOMEN/Blouses_Shirts/id_00003118/01_2_side.jpg,70,80,172,254
img/WOMEN/Blouses_Shirts/id_00003118/01_4_full.jpg,36,34,223,191
img/WOMEN/Blouses_Shirts/id_00003118/01_7_additional.jpg,14,21,237,227
img/WOMEN/Tees_Tanks/id_00003119/01_1_front.jpg,104,30,188,106
img/WOMEN/Tees_Tanks/id_00003119/01_2_side.jpg,40,61,221,199
img/WOMEN/Tees_Tanks/id_00003119/01_3_back.jpg,39,64,229,222
img/WOMEN/Tees_Tanks/id_00003119/01_7_additional.jpg,54,38,222,181
img/WOMEN/Blouses_Shirts/id_00003120/01_1_front.jpg,66,58,184,191
img/WOMEN/Blouses_Shirts/id_00003120/01_2_side.jpg,67,71,146,210
img/WOMEN/Blouses_Shirts/id_00003120/01_3_back.jpg,51,62,176,216
img/WOMEN/Blouses_Shirts/id_00003120/01_4_full.jpg,112,42,168,101
img/WOMEN/Blouses_Shirts/id_00003120/01_7_additional.jpg,18,1,256,256
img/WOMEN/Dresses/id_00003121/02_1_front.jpg,78,37,163,150
img/WOMEN/Dresses/id_00003121/02_2_side.jpg,70,43,172,250
img/WOMEN/Dresses/id_00003121/02_3_back.jpg,83,48,177,246
img/WOMEN/Dresses/id_00003121/02_7_additional.jpg,56,44,210,256
img/WOMEN/Dresses/id_00003122/03_1_front.jpg,65,45,199,240
img/WOMEN/Dresses/id_00003122/03_2_side.jpg,119,46,169,243
img/WOMEN/Dresses/id_00003122/03_3_back.jpg,63,40,191,233
img/WOMEN/Dresses/id_00003122/03_7_additional.jpg,105,35,194,167
img/WOMEN/Sweatshirts_Hoodies/id_00003123/04_1_front.jpg,67,50,194,225
img/WOMEN/Sweatshirts_Hoodies/id_00003123/04_2_side.jpg,72,48,186,225
img/WOMEN/Sweatshirts_Hoodies/id_00003123/04_7_additional.j,63,59,200,236
img/WOMEN/Sweatshirts_Hoodies/id_00003123/05_1_front.jpg,33,46,187,233
img/WOMEN/Sweatshirts_Hoodies/id_00003123/05_2_side.jpg,114,1,181,229
img/WOMEN/Sweatshirts_Hoodies/id_00003123/05_3_back.jpg,60,55,174,220
img/WOMEN/Sweatshirts_Hoodies/id_00003123/05_7_additional.j,91,35,161,133
img/WOMEN/Sweatshirts_Hoodies/id_00003123/06_1_front.jpg,84,63,175,217
img/WOMEN/Sweatshirts_Hoodies/id_00003123/06_2_side.jpg,114,53,151,237
img/WOMEN/Sweatshirts_Hoodies/id_00003123/06_3_back.jpg,73,56,187,217
img/WOMEN/Sweatshirts_Hoodies/id_00003123/06_7_additional.j,97,40,175,130
img/WOMEN/Tees_Tanks/id_00003124/02_1_front.jpg,44,49,231,250
img/WOMEN/Tees_Tanks/id_00003124/02_2_side.jpg,107,49,166,206
img/WOMEN/Tees_Tanks/id_00003124/02_3_back.jpg,53,44,207,207
img/WOMEN/Tees_Tanks/id_00003124/02_7_additional.jpg,88,37,167,139
img/WOMEN/Tees_Tanks/id_00003124/03_1_front.jpg,74,56,181,188
img/WOMEN/Tees_Tanks/id_00003124/03_3_back.jpg,60,43,204,209
img/WOMEN/Tees_Tanks/id_00003124/03_4_full.jpg,103,37,185,124
img/WOMEN/Tees_Tanks/id_00003124/03_7_additional.jpg,105,32,147,226
img/MEN/Shorts/id_00003125/04_1_front.jpg,60,19,182,125
img/MEN/Shorts/id_00003125/04_2_side.jpg,1,1,256,256
img/MEN/Shorts/id_00003125/04_3_back.jpg,72,12,202,122
img/MEN/Shorts/id_00003125/04_4_full.jpg,80,116,150,175
img/MEN/Shorts/id_00003125/04_7_additional.jpg,1,1,256,256
img/MEN/Shorts/id_00003125/05_1_front.jpg,83,11,198,121
img/MEN/Shorts/id_00003125/05_2_side.jpg,1,1,175,256
img/MEN/Shorts/id_00003125/05_3_back.jpg,69,18,190,127
img/MEN/Shorts/id_00003125/05_4_full.jpg,83,112,156,178
img/MEN/Shorts/id_00003125/05_7_additional.jpg,1,1,172,256
img/MEN/Shorts/id_00003125/06_1_front.jpg,69,8,193,122
img/MEN/Shorts/id_00003125/06_2_side.jpg,1,1,197,256
img/MEN/Shorts/id_00003125/06_3_back.jpg,64,4,192,123
img/MEN/Shorts/id_00003125/06_4_full.jpg,98,111,164,174
img/MEN/Shorts/id_00003125/06_7_additional.jpg,1,1,197,256
img/MEN/Shorts/id_00003125/07_1_front.jpg,75,8,195,114
img/MEN/Shorts/id_00003125/07_2_side.jpg,108,14,163,125
img/MEN/Shorts/id_00003125/07_3_back.jpg,79,9,210,120
img/MEN/Shorts/id_00003125/07_7_additional.jpg,93,112,164,176
img/MEN/Shorts/id_00003125/08_1_front.jpg,78,25,185,126
img/MEN/Shorts/id_00003125/08_2_side.jpg,120,26,161,132
img/MEN/Shorts/id_00003125/08_3_back.jpg,73,29,183,128
img/MEN/Shorts/id_00003125/08_7_additional.jpg,126,111,184,176
img/WOMEN/Sweaters/id_00003126/04_1_front.jpg,68,51,177,218
img/WOMEN/Sweaters/id_00003126/04_2_side.jpg,72,37,168,256
img/WOMEN/Sweaters/id_00003126/04_3_back.jpg,66,58,175,255
img/WOMEN/Sweaters/id_00003126/04_7_additional.jpg,80,35,166,146
img/WOMEN/Tees_Tanks/id_00003127/03_1_front.jpg,80,62,200,187
img/WOMEN/Tees_Tanks/id_00003127/03_2_side.jpg,112,52,129,183
img/WOMEN/Tees_Tanks/id_00003127/03_7_additional.jpg,66,55,198,224
img/MEN/Tees_Tanks/id_00003128/01_1_front.jpg,74,60,204,245
img/MEN/Tees_Tanks/id_00003128/01_2_side.jpg,121,54,133,234
img/MEN/Tees_Tanks/id_00003128/01_3_back.jpg,69,57,205,256
img/MEN/Tees_Tanks/id_00003128/01_7_additional.jpg,1,15,256,256
img/WOMEN/Blouses_Shirts/id_00003129/01_1_front.jpg,64,52,195,217
img/WOMEN/Blouses_Shirts/id_00003129/01_2_side.jpg,106,52,156,218
img/WOMEN/Blouses_Shirts/id_00003129/01_7_additional.jpg,79,50,216,221
img/WOMEN/Rompers_Jumpsuits/id_00003130/03_1_front.jpg,84,46,206,245
img/WOMEN/Rompers_Jumpsuits/id_00003130/03_3_back.jpg,65,47,185,246
img/WOMEN/Rompers_Jumpsuits/id_00003130/03_7_additional.jpg,87,45,193,256
img/MEN/Shirts_Polos/id_00003131/01_1_front.jpg,49,48,215,230
img/MEN/Shirts_Polos/id_00003131/01_2_side.jpg,124,50,155,233
img/MEN/Shirts_Polos/id_00003131/01_3_back.jpg,55,42,221,222
img/MEN/Shirts_Polos/id_00003131/01_4_full.jpg,87,31,178,139
img/MEN/Shirts_Polos/id_00003131/01_6_flat.jpg,9,29,253,234
img/MEN/Shirts_Polos/id_00003131/01_7_additional.jpg,1,14,256,256
img/MEN/Tees_Tanks/id_00003132/01_1_front.jpg,50,40,216,220
img/MEN/Tees_Tanks/id_00003132/01_2_side.jpg,126,42,140,235
img/MEN/Tees_Tanks/id_00003132/01_3_back.jpg,39,35,219,224
img/MEN/Tees_Tanks/id_00003132/01_6_flat.jpg,8,19,254,236
img/MEN/Tees_Tanks/id_00003132/01_7_additional.jpg,79,28,186,134
img/MEN/Tees_Tanks/id_00003132/03_1_front.jpg,86,32,181,141
img/MEN/Tees_Tanks/id_00003132/03_2_side.jpg,125,49,144,228
img/MEN/Tees_Tanks/id_00003132/03_3_back.jpg,47,52,214,235
img/MEN/Tees_Tanks/id_00003132/03_4_full.jpg,44,53,211,238
img/MEN/Tees_Tanks/id_00003132/03_6_flat.jpg,7,22,254,221
img/MEN/Tees_Tanks/id_00003132/03_7_additional.jpg,1,1,256,256
img/MEN/Tees_Tanks/id_00003132/05_1_front.jpg,62,52,220,237
img/MEN/Tees_Tanks/id_00003132/05_2_side.jpg,125,50,145,234
img/MEN/Tees_Tanks/id_00003132/05_3_back.jpg,44,47,211,229
img/MEN/Tees_Tanks/id_00003132/05_4_full.jpg,82,36,180,143
img/MEN/Tees_Tanks/id_00003132/05_6_flat.jpg,8,31,253,226
img/MEN/Tees_Tanks/id_00003132/05_7_additional.jpg,1,26,256,256
img/WOMEN/Pants/id_00003133/02_1_front.jpg,55,139,228,195
img/WOMEN/Pants/id_00003133/02_2_side.jpg,103,1,161,244
img/WOMEN/Pants/id_00003133/02_3_back.jpg,70,1,191,250
img/WOMEN/Pants/id_00003133/02_7_additional.jpg,96,1,191,235
img/WOMEN/Sweatshirts_Hoodies/id_00003134/01_1_front.jpg,75,46,190,252
img/WOMEN/Sweatshirts_Hoodies/id_00003134/01_2_side.jpg,97,62,159,256
img/WOMEN/Sweatshirts_Hoodies/id_00003134/01_3_back.jpg,61,47,204,256
img/WOMEN/Sweatshirts_Hoodies/id_00003134/01_4_full.jpg,99,42,166,155
img/WOMEN/Sweatshirts_Hoodies/id_00003134/01_7_additional.j,76,50,198,256
img/WOMEN/Blouses_Shirts/id_00003135/04_1_front.jpg,80,50,178,227
img/WOMEN/Blouses_Shirts/id_00003135/04_2_side.jpg,110,52,146,220
img/WOMEN/Blouses_Shirts/id_00003135/04_3_back.jpg,67,44,198,227
img/WOMEN/Blouses_Shirts/id_00003135/04_4_full.jpg,101,46,172,190
img/MEN/Shirts_Polos/id_00003136/02_1_front.jpg,58,51,202,212
img/MEN/Shirts_Polos/id_00003136/02_2_side.jpg,127,54,139,221
img/MEN/Shirts_Polos/id_00003136/02_3_back.jpg,58,43,202,205
img/MEN/Shirts_Polos/id_00003136/02_4_full.jpg,84,34,173,135
img/MEN/Shirts_Polos/id_00003136/02_7_additional.jpg,1,1,256,256
img/WOMEN/Tees_Tanks/id_00003137/04_1_front.jpg,60,53,218,248
img/WOMEN/Tees_Tanks/id_00003137/04_2_side.jpg,70,59,177,253
img/WOMEN/Tees_Tanks/id_00003137/04_3_back.jpg,54,45,215,256
img/WOMEN/Tees_Tanks/id_00003137/04_4_full.jpg,106,34,177,134
img/WOMEN/Tees_Tanks/id_00003137/05_1_front.jpg,27,50,177,256
